Date,Issuer,Symbol, Managers,OfferP,OpeningP,FirstDayClose,ScoopStars,txtfile
9/28/2005,WebMD Health ,WBMD,Morgan Stanley/Citigroup/Goldman Sachs,$17.50 ,$19.80 ,$24.40 ,2,0000950123-05-011678.txt
10/26/2005,Cogdell Spencer ,CSA,Banc of America/Citigroup,$17.00 ,$17.00 ,$17.00 ,1,0000950123-05-012672.txt
10/28/2005,Electro-Optical Sciences ,MELA,ThinkEquity Partners/Stanford Group,$5.00 ,$6.50 ,$7.71 ,1,0000950123-05-012770.txt
12/12/2005,DealerTrack Holdings ,TRAK,Lehman Brothers/JP Morgan,$17.00 ,$19.75 ,$19.25 ,3,0000950123-05-014666.txt
12/20/2005,CRM Holdings ,CRMH,Sandler O'Neill/KeyBanc Capital Markets,$13.00 ,$13.11 ,$13.00 ,2,0000950123-05-015047.txt
2/1/2006,Valera Pharmaceuticals ,VLRX,UBS Investment Bank/Banc of America,$9.00 ,$9.15 ,$9.93 ,1,0000950123-06-001041.txt
4/5/2006,Castle Brands ,ROX,Oppenheimer,$9.00 ,$9.30 ,$9.00 ,1,0000950123-06-004290.txt
4/20/2006,Omrix Biophamaceuticals ,OMRI,UBS Investment Bank,$10.00 ,$9.91 ,$10.03 ,1,0000950123-06-004920.txt
4/25/2006,Corel ,CREL,Morgan Stanley,$16.00 ,$15.36 ,$15.85 ,1,0000950123-06-005198.txt
5/3/2006,Delek US Holdings ,DK,Lehman Brothers/Citigroup,$16.00 ,$16.11 ,$16.25 ,2,0000950123-06-005692.txt
5/18/2006,Darwin Professional Underwriters ,DR,Merrill Lynch/Credit Suisse,$16.00 ,$17.10 ,$18.73 ,2,0000950123-06-006715.txt
10/10/2002,Montpelier Re Holdings ,MRH,Morgan Stanley/BofA/CS First Boston,$20.00 ,$22.00 ,$23.50 ,1,0000950123-06-007296.txt
6/1/2006,Town Sports International Holdings ,CLUB,Credit Suisse/Deutsche Bank,$13.00 ,$13.00 ,$13.25 ,1,0000950123-06-007307.txt
6/14/2006,Synchronoss Technologies ,SNCR,Goldman Sachs/Deutsche Bank,$8.00 ,$9.00 ,$8.85 ,1,0000950123-06-007730.txt
6/27/2006,PGT ,PGTI,Deutsche Bank/JPMorgan,$14.00 ,$14.50 ,$15.50 ,2,0000950123-06-008297.txt
7/11/2006,Allied World Assurance Holdings ,AWH,Goldman Sachs,$34.00 ,$34.75 ,$34.25 ,2,0000950123-06-008931.txt
7/25/2006,Chart Industries ,GTLS,Morgan Stanley/Lehman Brothers/UBS Investment Bank,$15.00 ,$15.00 ,$15.20 ,1,0000950123-06-009498.txt
7/27/2006,Crystal River Capital ,CRZ,Deutsche Bank/Wachovia Securities,$23.00 ,$22.65 ,$22.46 ,1,0000950123-06-009598.txt
11/2/2006,ORBCOMM,ORBC,UBS Investment Bank/Morgan Stanley,$11.00 ,$11.00 ,$7.75 ,1,0000950123-06-013468.txt
11/16/2006,First Solar ,FSLR,Credit Suisse/Morgan Stanley,$20.00 ,$24.50 ,$24.74 ,3,0000950123-06-014305.txt
3/7/2007,Clearwire ,CLWR,Merrill Lynch/Morgan Stanley/JPMorgan,$25.00 ,$27.25 ,$24.60 ,3,0000950123-07-003397.txt
6/27/2013,HD Supply Holdings ,HDS,BofA Merrill Lynch/ Barclays/ J.P. Morgan/ Credit Suisse,$18.02 ,$18.55 ,$18.66 ,1,0000950123-07-004522.txt
5/10/2007,Biodel ,BIOD,Morgan Stanley/Banc of America,$15.00 ,$16.50 ,$18.00 ,1,0000950123-07-007243.txt
5/22/2007,RSC Holdings ,RRR,Deutsche Bank/Morgan Stanley/Lehman Brothers,$22.00 ,$21.70 ,$19.00 ,1,0000950123-07-007835.txt
4/27/2016,Red Rock Resorts ,RRR,Deutsche Bank Securities/ J.P. Morgan/ BofA Merrill Lynch/ Goldman Sachs,$19.50 ,$18.50 ,$18.70 ,1,0000950123-07-007835.txt
5/30/2007,Amicus Therapeutics ,FOLD,Morgan Stanley/Merrill Lynch,$15.00 ,$16.00 ,$14.43 ,2,0000950123-07-008163.txt
7/24/2007,"Validus Holdings, Ltd. ",VR,Goldman Sachs/Merrill Lynch,$22.00 ,$22.00 ,$22.25 ,1,0000950123-07-010347.txt
7/26/2007,lululemon athletica ,LULU,Goldman Sachs/Merrill Lynch,$18.00 ,$25.00 ,$28.00 ,3,0000950123-07-010402.txt
8/1/2007,Dolan Media ,DM,Goldman Sachs/Merrill Lynch,$14.50 ,$16.40 ,$17.72 ,2,0000950123-07-010664.txt
10/15/2014,"Dominion Midstream Partners, LP   (DM)",DM,Barclays/ Citigroup/ J.P. Morgan,$21.00 ,$22.50 ,$26.41 ,2,0000950123-07-010664.txt
10/22/2007,CVR Energy ,CVI,Goldman Sachs/Deutsche Bank,$19.00 ,$21.05 ,$20.25 ,2,0000950123-07-014176.txt
10/24/2007,Pzena Investment Management ,PZN,Goldman Sachs/UBS Investment Bank,$18.00 ,$20.71 ,$20.09 ,2,0000950123-07-014340.txt
8/4/2000,Ceragon Networks (Giganet-GGNT) ,CRNT,Morgan Stanley Dean Witter,$17.00 ,$28.00 ,$22.50 ,3,0000950123-07-015149.txt
6/26/2009,Invesco Mortgage Capital,IVR,Credit Suisse/Morgan Stanley,$20.00 ,$19.80 ,$19.42 ,1,0000950123-09-018126.txt
7/1/2009,LogMeIn ,LOGM,JPMorgan/Barclay Capital,$16.00 ,$20.00 ,$20.02 ,3,0000950123-09-019360.txt
8/10/2009,Cumberland Pharmaceuticals ,CPIX,UBS Investment Bank/Jefferies/ Wachovia Securities,$17.00 ,$17.75 ,$16.83 ,1,0000950123-09-033693.txt
8/1/2009,Emdeon ,EM,Morgan Stanley,$15.00 ,$17.50 ,$16.52 ,3,0000950123-09-034114.txt
9/24/2009,Artio Global Investors ,ART,Goldman Sachs,$26.00 ,$27.30 ,$28.10 ,2,0000950123-09-046010.txt
10/7/2009,Banco Santander ,BSBR,Santander/ Credit Suisse/ BofA Merrill Lynch/ UBS Investment Bank,$13.40 ,$13.30 ,$13.01 ,2,0000950123-09-049059.txt
10/7/2009,Verisk Analytics ,VRSK,BofA Merrill Lynch/Morgan Stanley,$22.00 ,$26.41 ,$27.22 ,3,0000950123-09-049069.txt
10/8/2009,Omeros ,OMER,Deutsche Bank Securities,$10.00 ,$9.49 ,$8.73 ,1,0000950123-09-049121.txt
10/8/2009,Mistras Group ,MG,J.P. Morghan/Credit Suisse.BofA Merrill Lynch,$12.50 ,$12.30 ,$12.53 ,1,0000950123-09-049356.txt
10/23/2009,Dole Foods ,DOLE,Goldman Sachs/BofA Merrill Lynch/ Deutsche Bank/Wells Fargo,$12.50 ,$12.45 ,$12.28 ,1,0000950123-09-053074.txt
11/5/2009,Ancestry.com ,ACOM,Morgan Stanly/BofA Merrill Lynch,$13.50 ,$16.10 ,$14.20 ,2,0000950123-09-058478.txt
11/6/2009,Duyuan Printing  ,DYP,Piper Jaffray/Roth Capital Partners ,$8.50 ,$8.50 ,$7.77 ,1,0000950123-09-059102.txt
11/20/2009,Archipelago Learning ,ARCL,BofA Merrill Lynch/Wm Blair,$16.50 ,$19.00 ,$18.77 ,1,0000950123-09-064909.txt
12/11/2009,Concord Medical Services Holdings ,CCM,Morgan Stanley/JPMorgan/CICC,$11.00 ,$10.00 ,$9.50 ,3,0000950123-09-070157.txt
1/22/2010,Symetra Financial ,SYA,BofA/JP Morgan/Goldman Sachs/Barclays Capital,$12.00 ,$12.70 ,$12.75 ,1,0000950123-10-004243.txt
2/11/2010,QuinStreet ,QNST,Credit Suisse/BofA Merrill Lynch/J.P. Morgan,$15.00 ,$15.10 ,$15.00 ,1,0000950123-10-011558.txt
8/8/2019,InMode Ltd. ,INMD,?Barclays/ UBS Investment Bank/ Canaccord Genuity,$14.00 ,$13.50 ,$13.57 ,1,0000950123-10-012174.txt
3/16/2010,Financial Engines ,FNGN,Goldman Sachs,$12.00 ,$14.95 ,$17.25 ,2,0000950123-10-024912.txt
3/24/2010,First Interstate BancSystem ,FIBK,Barclays Capital,$14.50 ,$15.98 ,$15.70 ,2,0000950123-10-027777.txt
3/26/2010,China Lodging Group ,HTHT,Goldman Sachs/Morgan Stanley,$12.25 ,$13.50 ,$13.92 ,2,0000950123-10-028694.txt
4/22/2010,SPS Commerce ,SPSC,Thomas Weisel Partners,$12.00 ,$14.00 ,$13.60 ,3,0000950123-10-036986.txt
4/22/2010,Alimera Sciences ,ALIM,Credit Suisse/Citi,$11.00 ,$11.00 ,$11.00 ,1,0000950123-10-037269.txt
5/13/2010,Roadrunner Transportation Services Holdings ,RRTS,Baird/ BB&T Capital Markets/ Stifel Nicolaus,$14.00 ,$14.00 ,$13.75 ,1,0000950123-10-048701.txt
6/16/2010,BroadSoft ,BSFT,Goldman Sachs/Jefferies,$9.00 ,$8.25 ,$8.30 ,2,0000950123-10-058513.txt
6/17/2010,Oasis Petroleum ,OAS,Morgan Stanley/UBS Investment Bank,$14.00 ,$14.85 ,$14.88 ,1,0000950123-10-058973.txt
7/14/2010,Oxford Resources Parntners L.P. ,OXF,Barclays Capital/Citi,$18.50 ,$18.25 ,$17.96 ,1,0000950123-10-065602.txt
7/16/2010,Qlink Technologies ,QLIK,Morgan Stanley/Citi/J.P. Morgan,$10.00 ,$12.00 ,$12.80 ,3,0000950123-10-065859.txt
7/22/2010,Ameresco ,AMRC,BofA Merril Lynch,$10.00 ,$10.33 ,$10.17 ,1,0000950123-10-067046.txt
7/22/2010,Green Dot ,GDOT,J.P. Morgan/Morgan Stanlry,$36.00 ,$42.10 ,$43.99 ,3,0000950123-10-067368.txt
7/29/2010,Molycorp ,MCP,Morgan Stanley/J.P. Morgan,$14.00 ,$13.25 ,$12.85 ,1,0000950123-10-070661.txt
8/12/2010,RealPage ,RP,Credit Suisse/ Deutsche Bank Securities,$11.00 ,$13.00 ,$14.52 ,1,0000950123-10-076417.txt
5/14/2009,DigitalGlobal ,DGI,Morgan Stanley/JP Morgan,$19.00 ,$23.00 ,$21.50 ,3,0000950123-10-086683.txt
11/8/2005,Saifun Semiconductors Ltd. ,SFUN,Lehman Brothers/Deutsche Bank,$23.50 ,$31.18 ,$35.30 ,3,0000950123-10-087094.txt
9/17/2010,SouFun Holdings Limited ,SFUN,Deutsche Bank Securities/ Goldman Sachs (Asia) L.L.C,$42.50 ,$67.00 ,$73.50 ,3,0000950123-10-087094.txt
9/24/2010,SciQuest ,SQI,Stifel Nicolaus Weisel,$9.50 ,$11.50 ,$12.27 ,2,0000950123-10-088688.txt
10/14/2010,Campus Crest Communities ,CCG,"Raymond James/ Citi/ Goldman, Sachs/ Barclay Capital/ RBC Capital Markets",$12.50 ,$12.50 ,$12.51 ,1,0000950123-10-093220.txt
10/11/2005,TAL International ,TAL,Credit Suisse First Boston/Deutsche Bank/Jefferies,$18.00 ,$18.00 ,$18.00 ,2,0000950123-10-094525.txt
10/21/2010,Bravo Brio Restaurant Group ,BBRG,Jefferies & Company/ Piper Jaffray/ Wells Fargo Securities,$14.00 ,$14.50 ,$15.90 ,2,0000950123-10-094967.txt
11/5/2010,Primo Water ,PRMW,Stifel Nicolaus Weisel,$12.00 ,$14.86 ,$12.95 ,1,0000950123-10-101733.txt
11/17/2010,Bitauto Holdings Limited ,BITA,Citi/ UBS Investment Bank,$12.00 ,$12.00 ,$12.45 ,3,0000950123-10-106625.txt
11/17/2010,Booz Allen & Hamilton ,BAH,Morgan Stanley/ Barclays Capital/ BofA Merrill Lynch Credit Suisse,$17.00 ,$17.26 ,$19.25 ,2,0000950123-10-106768.txt
11/18/2010,LPL investmens ,LPLA,Goldman Sachs/Morgan Stanley,$30.00 ,$33.05 ,$32.15 ,2,0000950123-10-106925.txt
12/2/2010,FXCM ,FXCM,Credit Suisse/ J.P. Morgan/ Citi,$14.00 ,$15.00 ,$14.85 ,1,0000950123-10-110764.txt
12/8/2010,CTPartners Executive Search  ,CTP,William Blair & Company/ C.L. King & Associates,$13.00 ,$13.00 ,$13.00 ,2,0000950123-10-112072.txt
12/15/2010,GAIN Capital Holdings ,GCAP,Morgan Stanley/Deutsche Bank,$9.00 ,$9.05 ,$8.85 ,1,0000950123-10-113754.txt
12/15/2010,RigNet ,RNET,Deutsche Bank Securities/ Jefferies & Company,$12.00 ,$12.00 ,$12.55 ,1,0000950123-10-114289.txt
2/4/2011,Endocyte ,ECYT,RBC Capital Markets/ Leerink Swann,$6.00 ,$6.40 ,$7.73 ,1,0000950123-11-009433.txt
2/9/2011,Summit Hotel Properties ,INN,Deutsche Bank Securities/ Baird/ RBC Capital Markets,$9.75 ,$9.90 ,$9.69 ,1,0000950123-11-011261.txt
4/8/2011,"CVR Partners, LP ",UAN,"Morgan Stanley/ Barclays Capital/ Goldman, Sachs & Co.",$16.00 ,$18.00 ,$17.55 ,3,0000950123-11-034664.txt
4/20/2011,Tesoro Logistics LP ,TLLP,Citi/ Wells Fargo Securities/ BofA Merrill Lynch/ Credit Suisse,$21.00 ,$23.25 ,$23.50 ,1,0000950123-11-037395.txt
6/9/2011,Fusion-io ,FIO,"Goldman, Sachs/ Morgan Stanley/ J.P. Morgan/ Credit Suisse",$19.00 ,$25.00 ,$22.50 ,1,0000950123-11-057873.txt
6/15/2011,Compressco Partners L.P. ,GSJK,Raymond James/JPMorgan,$20.00 ,$20.00 ,$19.00 ,2,0000950123-11-059306.txt
6/22/2011,Vanguard Health Systems ,VHS,BofA Merrill Lynch/ Barclays Capital/ Citi/ Deutsche Bank Securities/ J.P. Morgan,$18.00 ,$18.01 ,$18.05 ,1,0000950123-11-061115.txt
6/24/2011,KiOR ,KIOR,"Credit Suisse/ UBS Investment Bank/ Goldman, Sachs",$15.00 ,$15.00 ,$15.00 ,1,0000950123-11-061641.txt
7/14/2011,"Oiltanking Partners, L.P. ",OILT,Citi/ Barclays Capital/ J.P. Morgan/ Morgan Stanley,$21.50 ,$24.00 ,$23.70 ,2,0000950123-11-065733.txt
7/27/2011,"American Midstream Partners, LP ",AMID,Cit/ BofA Merrill Lynch,$21.00 ,$21.00 ,$20.95 ,2,0000950123-11-068968.txt
7/28/2011,Chefs Warehouse Holdings ,CHEF,Jefferies/ BMO Capital Markets/ Wells Fargo Securities,$15.00 ,$17.00 ,$17.50 ,2,0000950123-11-070385.txt
7/29/2011,C&J Energy Services ,CJES,"Goldman, Sachs/ J.P. Morgan/ Citi",$29.00 ,$30.00 ,$30.50 ,3,0000950123-11-070471.txt
8/11/2011,Carbonite ,CARB,BofA Merrill Lynch/ J.P. Morgan,$10.00 ,$10.93 ,$12.35 ,1,0000950123-11-076147.txt
12/9/2011,Memorial Production Partners LP ,MEMP,Citigroup/ Raymond James/ Wells Fargo Securities,$19.00 ,$18.82 ,$19.79 ,1,0000950123-11-102649.txt
12/15/2011,"Mid-Con Energy Partners, LP  ",MCEP,RBC Capital Markets,$18.00 ,$17.72 ,$18.05 ,1,0000950123-11-103328.txt
2/21/2012,Ceres ,CERE,"Goldman, Sachs/ Barclays Capital",$13.00 ,$14.80 ,$14.80 ,1,0000950123-12-002923.txt
3/28/2012,Regional Management ,RM,Jefferies/ Stephens,$15.00 ,$17.00 ,$16.45 ,1,0000950123-12-005444.txt
5/3/2012,EverBank Financial ,EVER,"Goldman, Sachs/ BofA Merrill Lynch/ Credit Suisse",$10.00 ,$10.40 ,$10.60 ,1,0000950123-12-007946.txt
6/28/2018,EverQuote ,EVER,J.P. Morgan/ BofA Merrill Lynch,$18.00 ,$21.15 ,$18.02 ,3,0000950123-12-007946.txt
2/1/2002,Carolina Group (Loews Corp.) ,CG,Salomon Smith Barney/Morgan Stanley,$28.00 ,$30.05 ,$29.10 ,3,0000950123-12-008005.txt
5/3/2012,Carlyle Group L.P. ,CG,J.P. Morgan/ Citigroup/ Credit Suisse,$22.00 ,$22.00 ,$22.05 ,1,0000950123-12-008005.txt
8/2/2012,Eloqua Limited ,ELOQ,J.P. Morgan/ Deutsche Bank Securities,$11.50 ,$12.00 ,$12.89 ,3,0000950123-12-010808.txt
5/31/2000,NRG Energy ,NRG,Salomon Smith Barney,$15.00 ,$15.88 ,$16.63 ,2,0000950124-00-003515.txt
2/4/2004,Asset Acceptance Capital ,AACC,Bear Stearns,$15.00 ,$16.66 ,$16.68 ,3,0000950124-04-000326.txt
5/5/2004,Origen Financial ,ORGN,Lehman Brothers,$8.00 ,$8.00 ,$8.00 ,1,0000950124-04-002129.txt
9/22/2004,ValleyBancorp ,VLLY,Sandler O'Niell & Partners,$18.00 ,$23.50 ,$21.03 ,3,0000950124-04-004491.txt
12/9/2004,Community Bancorp ,CBON,Keefe Bruyette & Woods/D.A. Davidson,$23.00 ,$28.50 ,$29.35 ,3,0000950124-04-006164.txt
2/10/2005,Universal Truckload Services ,UACL,Stephens,$20.00 ,$21.00 ,$22.50 ,2,0000950124-05-000712.txt
9/22/2005,North Pointe Holdings ,NPTE,SunTrust Robinson Humphrey,$12.00 ,$12.26 ,$12.03 ,2,0000950124-05-005516.txt
10/17/2006,Trubion Pharmaceuticals ,TRBN,Morgan Stanley,$13.00 ,$13.00 ,$13.09 ,1,0000950124-06-005974.txt
12/14/2006,US BioEnergy ,USBE,UBS Investment Bank/Piper Jaffray,$14.00 ,$14.25 ,$15.40 ,1,0000950124-06-007578.txt
3/11/2008,Heritage-Crystal Clean ,HCCI,William Blair/Piper Jaffray,$11.50 ,$14.00 ,$14.19 ,2,0000950124-08-001175.txt
7/11/2000,Axcelis Technologies ,ACLS,"Goldman, Sachs/Morgan Stanley Dean Witter",$22.00 ,$27.50 ,$23.94 ,4,0000950128-00-000971.txt
10/16/2002,Dick's Sporting Goods ,DKS,Merrill Lynch/Goldman Sachs,$12.00 ,$12.25 ,$13.15 ,2,0000950128-02-000716.txt
5/24/2000,Universal Compression Holdings ,UCO,Merrill Lynch,$22.00 ,$23.25 ,$22.06 ,2,0000950129-00-002629.txt
9/27/2000,HyDril ,HYDL,Salomon Smith Barney/Credit Suisse First Boston,$17.00 ,$19.00 ,$20.38 ,3,0000950129-00-004738.txt
10/12/2000,Introgen Therapeutics ,INGN,SG Cowen,$8.00 ,$8.52 ,$8.50 ,2,0000950129-00-004961.txt
2/14/2014,Inogen ,INGN,J.P. Morgan/ Leerink Swann,$16.00 ,$16.00 ,$15.15 ,3,0000950129-00-004961.txt
2/9/2001,Oil States International ,OIS,Merrill Lynch/Credit Suisse First Boston,$9.00 ,$9.02 ,$9.15 ,1,0000950129-01-000720.txt
6/7/2001,Torch Offshore ,TORC,UBS Warburg,$16.00 ,$18.11 ,$16.63 ,3,0000950129-01-501221.txt
1/26/2018,resTORbio ,TORC,BofA Merrill Lynch/ Leerink Partners/ Evercore ISI,$15.00 ,$18.62 ,$16.58 ,2,0000950129-01-501221.txt
4/18/2002,ExpressJet Holdings ,XJT,Salomon Smith Barney/Morgan Stanley,$16.00 ,$17.10 ,$16.00 ,3,0000950129-02-001993.txt
12/17/2003,Franklin Bank,FBTX,Friedman Billings Ramsey,$14.50 ,$16.74 ,$17.80 ,3,0000950129-03-006226.txt
6/22/2004,WCA Waste ,WCAA,Friedman Billings Ramsey/Stifel Nicolaus,$9.50 ,$9.65 ,$8.59 ,2,0000950129-04-004267.txt
8/10/2004,Westlake Chemical ,WLK,Credit Suisse First Boston/JP Morgan/Deutsche Bank,$14.50 ,$14.50 ,$14.65 ,1,0000950129-04-005946.txt
9/30/2004,PeopleSupport ,PSPT,SG Cowen,$7.00 ,$7.07 ,$6.50 ,1,0000950129-04-007583.txt
3/14/2005,BofI Holding ,BOFI,W.R. Hambrecht,$11.50 ,$11.65 ,$11.50 ,1,0000950129-05-002416.txt
8/11/2004,Archipelago Holdings ,AX,Goldman Sachs/JP Morgan,$11.50 ,$11.50 ,$12.30 ,1,0000950129-05-002416.txt
8/17/2005,Williams Partners ,WPZ,Lehman Brothers,$21.50 ,$24.90 ,$25.50 ,3,0000950129-05-008482.txt
11/10/2005,Clear Channel Outdoor Holdings ,CCO,Goldman Sachs/Deutsche Bank/JP Morgan/Merrill Lynch/UBS Investment Bank,$18.00 ,$17.75 ,$18.55 ,1,0000950129-05-010905.txt
12/1/2005,DCP Midstream Partners ,DPM,Lehman Brothers/Citigroup,$21.50 ,$22.90 ,$23.05 ,3,0000950129-05-011578.txt
12/15/2004,Herbalife ,HLF,Merrill Lynch/Morgan Stanley,$14.00 ,$14.00 ,$14.72 ,2,0000950129-05-011973.txt
1/25/2006,Calumet Specialty Products Partners L.P. ,CLMT,Goldman Sachs,$21.50 ,$22.02 ,$21.75 ,3,0000950129-06-000644.txt
4/20/2006,Complete Production Services ,CPX,Credit Suisse /UBS Investment Bank,$24.00 ,$27.45 ,$26.90 ,3,0000950129-06-004204.txt
12/13/2006,Cal Dive International ,DVR,Banc of America/JPMorgan,$13.00 ,$12.75 ,$12.35 ,1,0000950129-06-010168.txt
1/30/2007,Duncan Energy Partners L.P. ,DEP,Lehman Brothers/UBS Investment Bank,$21.00 ,$22.50 ,$23.05 ,2,0000950129-07-000280.txt
2/8/2007,Targa Resources Partners LP ,NGLS,Citigroup/Goldman Sachs/UBS Investment Bank/Merrill Lynch,$21.00 ,$23.00 ,$23.76 ,2,0000950129-07-000473.txt
4/19/2007,Superior Offshore International ,DEEP,Merrill Lynch/JPMorgan,$15.00 ,$18.00 ,$17.54 ,2,0000950129-07-002074.txt
8/2/2007,Concho Resources ,CXO,JPMorgan/Banc of America/Lehman Brothers,$11.50 ,$11.61 ,$12.90 ,1,0000950129-07-003764.txt
12/10/2007,CardTronics ,CATM,Deutsche Bank/William Blair/Banc of America,$10.00 ,$9.65 ,$9.50 ,1,0000950129-07-006083.txt
11/5/2007,SandRidge Energy ,SD,Lehman Brothers,$26.00 ,$30.94 ,$32.00 ,2,0000950129-09-001316.txt
12/8/2000,Garmin ,GRMN,Credit Suisse First Boston/Merrill Lynch,$14.00 ,$15.81 ,$20.00 ,1,0000950130-00-006564.txt
7/19/2001,Accenture ,ACN,Goldman Sachs/Morgan Stanley Dean Witter,$14.50 ,$15.10 ,$15.17 ,3,0000950130-01-503166.txt
12/18/2013,AMC Entertainment Holdings ,AMC,Citigroup/ BofA Merrill Lynch/ Barclays/ Credit Suisse,$18.00 ,$19.20 ,$18.90 ,2,0000950130-02-000922.txt
3/27/2002,MedSource Technologies ,MEDT,Morgan Stanley,$12.00 ,$12.51 ,$13.00 ,1,0000950130-02-002170.txt
10/22/2002,U.S.I. Holdings,USIH,Merrill Lynch/JP Morgan,$10.00 ,$10.01 ,$10.00 ,1,0000950130-02-007199.txt
11/8/2002,WellChoice ,WC,Credit Suisse First Boston,$25.00 ,$28.50 ,$27.20 ,3,0000950130-02-007621.txt
7/16/2003,InterVideo ,IVII,SG Cowen/SoundView Technology,$14.00 ,$19.00 ,$18.69 ,1,0000950130-03-004056.txt
5/28/2010,GenMark Diagnostics ,GNMK,Piper Jaffray,$6.00 ,$6.00 ,$6.00 ,1,0000950130-10-002441.txt
8/15/2005,Bronce Driling,BRNC,Johnson Rice/Jefferies,$17.00 ,$19.00 ,$18.47 ,2,0000950131-00-002491.txt
6/14/2001,FMC Technologies ,FTI,Merrill Lymch,$20.00 ,$21.55 ,$22.00 ,3,0000950131-01-501863.txt
1/20/2005,Celanese ,CE,Morgan Stanley/Lehman Brothers,$16.00 ,$16.00 ,$16.00 ,1,0000950131-01-501962.txt
11/6/2002,Harrington West Financial Group ,HWFG,RBC Capital Markets,$12.00 ,$11.90 ,$12.20 ,2,0000950133-02-003633.txt
11/8/2002,Portfolio Recovery Associates ,PRAA,William Blair/US Bancorp Piper Jaffray,$13.00 ,$14.75 ,$15.45 ,3,0000950133-02-003641.txt
11/13/2001,Advisory Board (The) ,ABCO,CS First Boston/DB Alex Brown,$19.00 ,$22.55 ,$24.25 ,3,0000950133-02-003697.txt
8/6/2003,CapitalSource,CSE,CS First Boston/Citigroup/Wachovia,$14.50 ,$16.95 ,$18.20 ,3,0000950133-03-002724.txt
8/12/2003,Gladstone Commercial ,GOOD,"Ferris, Baker, Watts/Jefferies",$15.00 ,$15.40 ,$15.03 ,1,0000950133-03-002876.txt
6/17/2004,Blackboard ,BBBB,Credit Suisse First Boston,$14.00 ,$15.80 ,$20.01 ,3,0000950133-04-002442.txt
10/23/2003,First Potomac Realty Trust ,FPO,Ferris Baker Watts/McDonald Investments,$15.00 ,$15.80 ,$16.03 ,1,0000950133-04-002461.txt
11/17/2004,PRA International ,PRAI,Credit Suisse First Boston/Bear Stearns,$19.00 ,$21.00 ,$21.00 ,2,0000950133-04-004382.txt
6/28/2005,Columbia Equity Trust ,COE,Wachovia/Robert W. Baird,$15.00 ,$15.50 ,$15.40 ,1,0000950133-05-002933.txt
6/10/2016,China Online Education Group ,COE,Morgan Stanley/ Credit Suisse,$19.00 ,$19.50 ,$18.98 ,1,0000950133-05-002933.txt
9/28/2005,Avalon Pharmaceuticals ,AVRX,W.R. Hambrecht + Co.,$10.50 ,$10.51 ,$9.49 ,1,0000950133-05-004409.txt
12/6/2005,Vocus ,VOCS,Thomas Weisel Partners/RBC Capital Markets,$9.00 ,$9.27 ,$10.00 ,2,0000950133-05-005496.txt
2/1/2006,Iomai ,IOMI,UBS Investment Bank/SG Cowen,$7.00 ,$7.25 ,$6.80 ,1,0000950133-06-000432.txt
11/14/2006,Emergent BioSolutions ,EBS,JPMorgan,$12.50 ,$12.50 ,$11.70 ,1,0000950133-06-005009.txt
12/14/2006,Double-Take Software ,DBTK,Cowen/Thomas Weisel Partners,$11.00 ,$13.50 ,$12.66 ,2,0000950133-06-005339.txt
6/26/2007,comScore ,SCOR,Credit Suisse/Deutsche Bank,$16.50 ,$22.00 ,$23.47 ,3,0000950133-07-002810.txt
8/2/2007,Sucampo Pharmaceuticals ,SCMP,Cowen,$11.50 ,$11.50 ,$12.26 ,1,0000950133-07-003192.txt
11/8/2007,American Public Education ,APEI,William Blair/Piper Jaffray,$20.00 ,$30.00 ,$35.92 ,3,0000950133-07-004528.txt
12/12/2007,K12 ,LRN,Morgan Stanley/Credit Suisse,$18.00 ,$19.75 ,$24.55 ,3,0000950133-07-004981.txt
11/2/2000,Energy Partners ,EPL,Merrill Lynch,$15.00 ,$15.38 ,$14.50 ,1,0000950134-00-008996.txt
3/9/2001,Encore Acquisition ,EAC,"Goldman, Sachs",$14.00 ,$15.00 ,$14.55 ,2,0000950134-01-001997.txt
4/11/2012,Erickson Air-Crane ,EAC,Stifel Nicolaus Weisel/Oppenheimer/ Lazard Capital Markets,$8.00 ,$8.08 ,$8.00 ,1,0000950134-01-001997.txt
10/31/2001,Odyssey HealthCare ,ODSY,Merrill Lynch,$15.00 ,$15.90 ,$17.25 ,3,0000950134-01-507777.txt
11/1/2002,Martin Midstream Partners LP ,MMLP,Raymond James,$19.00 ,$19.00 ,$17.70 ,1,0000950134-02-013227.txt
8/12/2003,Texas Capital Bancshares ,TCBI,Lehman Brothers,$11.00 ,$11.89 ,$11.99 ,2,0000950134-03-011625.txt
10/29/2003,Myogen,MYOG,CS First Boston/JP Morgan,$14.00 ,$14.30 ,$14.90 ,2,0000950134-03-014157.txt
2/5/2004,Bakers Footwear Group ,BKRS,Ryan Beck/BB&T Capital,$7.75 ,$8.70 ,$8.29 ,2,0000950134-04-001123.txt
2/4/2004,TODCO ,THE,Morgan Stanley,$12.00 ,$13.55 ,$13.70 ,2,0000950134-04-001209.txt
4/29/2004,Cytokinetics ,CYTK,Goldman Sachs,$13.00 ,$15.00 ,$16.10 ,2,0000950134-04-006286.txt
7/7/2004,Holly Energy Partners,HEP,Goldman Sachs,$22.25 ,$23.50 ,$24.55 ,3,0000950134-04-009806.txt
7/28/2004,Volterra Semiconductor ,VLTR,Goldman Sachs,$8.00 ,$8.10 ,$8.25 ,1,0000950134-04-010835.txt
